"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"1168622";"02";"63717";"";"";"18798";"TÉCNICO";"";"Q";"2011";"2";"2011-08-08";"2011-12-22";"5T456";"";"3";"REGULAR";"f";"2011-12-19 16:11:17.896";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168623";"03";"24189";"";"";"18798";"TÉCNICO";"";"M";"2011";"2";"2011-08-08";"2011-12-22";"5T456";"3";"3";"REGULAR";"f";"2011-12-15 14:24:49.752";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168624";"04";"5751599";"";"";"18798";"TÉCNICO";"";"P";"2011";"2";"2011-08-08";"2011-12-22";"3T123";"2";"3";"REGULAR";"f";"2011-12-07 19:43:53.008";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168625";"05";"5752936";"";"";"18798";"TÉCNICO";"";"E";"2011";"2";"2011-08-08";"2011-12-22";"4T456";"4";"3";"REGULAR";"f";"2011-12-07 19:37:46.033";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168626";"06";"5752936";"";"";"18798";"TÉCNICO";"";"E";"2011";"2";"2011-08-08";"2011-12-22";"5T456";"";"3";"REGULAR";"f";"2011-12-07 19:44:03.192";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168627";"07";"5754083";"";"";"18798";"TÉCNICO";"";"15";"2011";"2";"2011-08-08";"2011-12-22";"5T56  5N1";"3";"5";"REGULAR";"f";"2011-12-19 18:08:01.486";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168628";"08";"";"85737141";"";"18798";"TÉCNICO";"";"MC";"2011";"2";"2011-08-08";"2011-12-22";"6T123";"2";"3";"REGULAR";"f";"2011-12-14 10:39:38.666";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168629";"09";"";"85737098";"Prof. João Simplício";"18798";"TÉCNICO";"";"MC";"2011";"2";"2011-08-08";"2011-12-22";"6T456";"2";"3";"REGULAR";"f";"2011-12-20 15:44:10.919";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168631";"04";"5754215";"";"";"18654";"TÉCNICO";"";"17";"2011";"2";"2011-08-08";"2011-12-22";"4M456";"";"4";"REGULAR";"f";"";"f";"";"";"EXCLUÍDA";"";"Presencial";
"1168632";"10";"5754215";"";"";"18798";"TÉCNICO";"";"17";"2011";"2";"2011-08-08";"2011-12-22";"4M456";"4";"4";"REGULAR";"f";"2012-01-04 15:06:09.987";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168633";"11";"3588457";"";"";"18798";"TÉCNICO";"";"13";"2011";"2";"2011-08-08";"2011-12-22";"6T123";"1";"3";"REGULAR";"f";"2011-12-21 14:07:22.785";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168634";"12";"5752855";"";"";"18798";"TÉCNICO";"";"L";"2011";"2";"2011-08-08";"2011-12-22";"6T123";"2";"3";"REGULAR";"f";"2011-12-19 19:47:12.287";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168635";"13";"3031587";"";"";"18798";"TÉCNICO";"";"T";"2011";"2";"2011-08-08";"2011-12-22";"6T456";"3";"3";"REGULAR";"f";"2011-12-15 15:13:40.947";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168636";"14";"5751546";"";"";"18798";"TÉCNICO";"";"14";"2011";"2";"2011-08-08";"2011-12-22";"4T456";"3";"4";"REGULAR";"f";"2011-12-21 17:57:14.513";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168639";"15";"5752878";"";"";"18798";"TÉCNICO";"";"7";"2011";"2";"2011-08-08";"2011-12-22";"4T123";"3";"4";"REGULAR";"f";"2011-12-22 19:47:20.832";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168640";"16";"17295";"";"";"18798";"TÉCNICO";"";"6";"2011";"2";"2011-08-08";"2011-12-22";"5T456";"";"3";"REGULAR";"f";"2011-12-13 16:19:16.022";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168641";"17";"5752924";"";"";"18798";"TÉCNICO";"";"U";"2011";"2";"2011-08-08";"2011-12-22";"5T123";"3";"3";"REGULAR";"f";"2011-12-23 12:07:09.4";"f";"";"";"CONSOLIDADA";"";"Presencial";
"1168642";"18";"5753085";"";"";"18798";"TÉCNICO";"";"20";"2011";"2";"2011-08-08";"2011-12-22";"3T123";"5";"5";"REGULAR";"f";"2011-12-21 10:56:02.299";"f";"";"";"CONSOLIDADA";"";"Presencial";
